trait1,trait2,x1,individual
0.507700939,1.328568146,-0.25655488,347
0.969678493,1.767861513,0.84570096,347
0.925414856,1.876092902,-0.150902947,347
3.481046532,2.924378995,1.695441619,347
1.430401015,1.081686458,0.083352821,347
1.508735416,0.405645678,0.110911528,347
3.419948677,2.691204101,1.909844061,347
1.939653338,2.096340829,1.261321619,347
1.189737971,0.476753743,0.78489564,347
-1.296311198,0.264677593,-2.363277924,347
1.104367029,1.765511873,0.449570691,347
0.96783988,0.813994746,-0.253674475,347
0.939449699,1.622240249,-0.146852702,347
2.105714364,2.411675842,1.705519743,347
1.091059985,0.647527376,0.853198716,347
1.884813748,1.729042275,0.175590866,347
0.503753376,1.76194303,0.447426687,347
-1.758797078,1.096431272,-0.341488436,348
-3.423867083,-0.108763664,-1.557712796,348
-1.327405054,0.369074451,-1.159014556,348
-1.39522334,0.574433193,-0.824720776,348
-0.093339436,2.14615717,2.092910754,348
-0.422237826,0.402143329,-0.078197573,348
-1.17427973,1.445696081,0.245612547,348
-0.76965009,1.630023155,-0.164314853,348
-0.497331942,1.235418556,0.524875105,348
-1.390393026,0.354020501,0.313546155,348
-2.586088417,0.573209575,-0.748866807,348
-1.584917351,-0.578211768,-2.165579709,348
-0.99209475,-0.123451804,-0.822635998,348
-2.068932081,0.549645133,-1.141610672,348
-1.673752379,1.521289839,-0.60434105,348
-1.128673386,2.145943972,-0.394974363,348
-1.350369564,0.589170389,-0.637336809,348
-1.606721395,0.50878031,-1.77935935,348
-1.082491116,2.21581286,0.546329765,348
-0.217529778,2.53406955,1.235507323,348
-0.968109419,1.162130543,0.243082321,348
-2.042672192,0.187448041,-0.708559728,348
-1.787682616,0.626619098,-0.524786589,348
-1.020468227,0.698777081,-0.014291092,348
-1.081674429,0.856232405,-0.211797386,348
-0.49517105,0.27697468,0.012881471,348
-1.734531487,0.130746382,-1.225594353,348
-0.30404549,1.480138935,0.188870337,348
-1.9256699,1.034958038,-1.258766406,348
-1.134577663,0.160061887,-1.044689981,348
-0.549882308,0.627860085,0.011517077,348
0.135727847,1.146573217,0.727659267,348
0.147395955,2.816742827,1.211413192,348
-1.107065668,0.966258343,0.014160998,348
-1.19982197,1.289924091,-0.023412621,348
0.022722121,2.868732108,2.81198823,348
-0.145995255,1.667753038,1.741122217,348
-1.093525145,0.529738706,-0.459982731,348
-0.522868816,0.835601835,1.185412916,348
-1.367640282,0.552784665,-0.976115841,348
-1.954289537,1.636221741,0.461784929,348
-1.870365571,2.017397065,-0.665242525,348
-1.613117787,0.740844162,-1.618537243,348
-0.969131084,0.479801171,-0.543354962,348
-0.916369107,1.68238886,1.52896715,348
-0.897309699,1.955494464,0.419259509,348
-0.390986514,1.463934299,0.42456516,348
-1.516012028,1.351115384,0.084486868,348
-0.982352656,0.331331382,-0.679288752,348
-0.35470728,1.493656134,0.5794329,348
-0.369930142,0.08514962,-0.231914856,349
1.349967253,0.366472213,-0.290839281,349
0.295243874,0.265377234,-0.819528203,349
-0.230932573,-0.218843149,-1.045784266,349
-0.103695707,1.326050228,0.497924502,349
1.463477248,1.14008583,1.586586465,349
-0.099657673,0.061040863,-0.811737627,349
-0.068675255,1.474206767,0.581047583,349
-0.019109117,1.198081129,0.537693652,349
1.665460349,0.896674462,2.037631443,349
0.944751101,1.183319548,0.774557907,349
1.643378905,1.104755084,0.73270078,349
-0.222848458,1.307529892,-0.099810307,349
0.118749082,1.050289658,-0.483654204,349
0.911719368,0.22558622,0.310032715,349
0.725638474,0.590458849,-0.137630922,349
-0.128499086,0.107394347,-1.66851476,349
-0.679489707,0.060472002,-1.90737153,349
0.341739263,0.224721,-1.671527187,349
0.730504394,0.93996503,1.303796825,349
-1.120321106,-0.195673686,-1.472143218,349
-0.756128836,1.70698308,-0.378458013,349
0.61798738,0.346884799,0.720527719,349
-0.500176635,1.396582467,0.853695207,349
0.97175812,-0.181711391,-0.883221868,349
0.85929926,0.34465412,-0.083487236,349
0.893585446,1.130184418,0.225246334,349
-0.172955614,-0.193958827,-0.613007268,349
1.646734176,0.661407402,0.129763868,349
-0.080925187,0.028251121,0.676482198,349
-0.121009042,0.179037462,-0.870056904,349
1.080961359,1.590463152,1.413509885,349
-0.383864625,-1.241907866,-1.110387864,349
-0.53185217,-0.486309102,0.095257899,349
1.582525835,1.315338882,1.116653571,349
0.667094518,1.281994214,0.572392007,349
0.736116494,0.042023884,1.35868884,349
0.472963121,-0.115490827,0.503297433,349
0.595852419,-0.200260764,0.331277209,349
0.64111455,1.111015394,1.265403155,349
0.237731814,0.071378163,-1.110463622,349
-0.479297287,-0.249027884,-0.698279262,349
1.204291812,2.123897216,1.671526747,349
0.730884501,1.123716012,0.154929077,349
1.401944526,1.171815019,1.898239019,349
0.772026433,0.752849878,0.422528281,349
-1.986387999,-0.075275861,-2.345045526,349
-0.426699662,0.374958087,-0.144281572,349
1.094880396,0.511439986,1.546668019,349
0.713635018,1.437569459,1.211252223,349
-0.428297306,-0.685173396,-1.13139139,350
0.247261567,0.077861708,-0.212956468,350
0.179981233,0.753159835,0.871703302,350
-0.005273837,0.138155396,-0.431802407,350
-0.315774886,0.214394478,-1.107322856,350
0.537321996,1.028330319,-0.08646237,350
0.232877799,1.233244171,0.653374733,350
-0.054593354,-0.8758874,-0.662965905,350
-0.561179427,1.161714821,-0.699171145,350
-1.236386838,0.857190914,-0.808804664,350
-1.075519877,-0.043052562,-0.912167616,350
-0.038052344,1.216744991,-0.976937136,350
-1.392211916,-0.754600848,-1.538749868,350
-0.847823305,1.768490517,0.096451647,350
-1.425812607,0.175598681,-1.01242715,350
1.281741645,3.086584596,1.890050585,350
1.059937232,1.874116275,1.004261027,350
0.371258995,1.944732872,0.333826004,350
-0.166538064,-0.183561043,-1.9824161,350
-0.139136605,0.254355754,0.048941182,350
0.362978757,0.589572449,0.136004164,350
1.082512302,1.258972856,0.513445145,350
0.009133609,0.97846093,-0.915774296,350
-0.247267394,0.466692268,-0.997774634,350
1.517661786,0.138913266,0.746424515,350
1.470799397,1.646255277,0.821195232,350
0.269631252,1.188105742,1.215170879,350
-2.14002591,-1.157500277,-1.886730384,350
-0.614154273,0.832416874,0.217122653,350
-1.314961325,0.182847357,-1.470458751,350
-0.711429526,0.678887107,-1.323806818,350
0.166284863,0.884204765,-1.872387183,350
2.251466037,0.92323721,1.067615218,350
-0.382369013,0.689601662,-0.039224814,350
1.804077242,2.595242367,0.959845923,350
-0.581457278,0.807964079,-0.167228369,350
1.262315045,1.306544747,-0.505954039,350
0.645970003,0.859352482,1.69681343,350
-0.323910719,1.342580013,-0.326095247,350
0.576225051,1.034179287,0.670280715,350
-1.382850485,0.537395324,-1.190101243,350
0.30559774,1.443173665,-0.386035554,350
0.921528056,1.782193066,0.347263392,350
0.521708688,1.573730843,-0.344454601,350
-0.449005023,0.441672067,-0.273947787,350
-0.306488789,1.198302856,0.108861682,350
-0.692912115,1.600905277,0.304184497,350
0.524589264,1.966167299,0.508003717,350
1.280351741,2.071557166,2.171022121,350
0.776449346,1.090440792,0.299203629,350
-2.057830152,-0.301537023,0.848444534,351
-0.551122749,-1.434069912,-0.620499506,351
-1.383499698,-1.128278912,0.360930658,351
-0.236059546,-1.279529591,1.021258474,351
-0.395636284,-1.620227082,-1.30246367,351
-0.834173761,0.405093506,1.573062392,351
-0.631646789,-0.037510601,0.765295162,351
-0.98653146,-0.656540515,0.332732392,351
0.000479118,-1.084312842,0.314653597,351
-0.633388583,-1.405441252,0.126729069,351
0.075652971,-1.542159387,-0.378830605,351
-1.215690217,-1.28749877,-0.037200713,351
-0.049600875,-0.552444138,0.1027414,351
-0.132091916,-0.744231553,0.007876781,351
-1.18165998,-1.383170394,0.031289929,351
-1.508545829,-1.33568137,0.724929536,351
-0.731548224,-1.733929175,-0.619484797,351
-0.345079559,-0.931753126,0.278947028,351
0.103942462,-1.76392242,-1.072971502,351
-1.617613837,-0.57727732,1.529113133,351
-0.088222379,-1.8965199,-1.121082194,351
-0.526969661,-1.193271603,-0.181891569,351
-0.419579569,-1.275383087,-0.96300611,351
0.392463768,-1.097342848,-1.095634528,351
0.024123669,-2.096180561,-1.159521663,351
-1.47773112,-0.975209142,0.709296584,351
0.036342117,-1.041494913,-0.993214746,351
-0.802925193,-0.270313779,-0.214290164,351
-1.114923557,-0.309058462,1.405603938,351
-0.653168013,-1.760103204,-0.478937572,351
-0.173202593,-1.18107263,-1.682479413,351
0.554005197,-3.571840154,-2.499861065,351
-0.77938365,-0.360082179,0.914500563,351
0.050944663,-1.495352894,-0.728503943,351
0.365472421,-1.796509822,-1.549809432,351
-0.946497649,-1.161470173,1.185876751,351
-0.472274907,-1.849294036,-0.828528084,351
-0.583692322,-1.888717142,-0.855040533,351
-1.071620833,-0.600176128,0.788107192,351
-1.837877254,0.349424318,0.904320455,351
-0.876076212,0.521055444,2.789213225,351
-1.285285469,-0.709506112,0.05517968,351
-1.20332574,-1.278220674,0.545367026,351
-0.69826509,-2.165622069,0.153428368,351
-0.327602201,-1.602349778,-1.517609983,351
-1.205200514,-1.868903724,-1.165592973,351
-0.899781866,0.635175069,1.567478284,351
-0.561896449,-1.216165272,-0.407310282,351
0.024428508,-2.25238512,-1.36560963,351
-1.273984771,-1.730589742,-0.124943426,351
-0.982867955,-0.58857838,-0.100814733,352
-0.745295595,-1.430055291,-0.661653492,352
0.307540044,-1.125453051,-0.928504822,352
-1.754858716,-0.495228643,1.431708811,352
-0.814262015,-1.804135345,-0.741323619,352
-0.313939363,-0.712690639,-0.127497411,352
-1.04044142,-0.722321135,1.62723182,352
-0.730105058,0.013722386,0.351464128,352
-1.831023908,-0.724866173,1.511914548,352
-0.239781943,-1.050344695,0.086735519,352
-0.088188655,-2.445065714,-1.443641455,352
-0.847894414,-0.699790666,0.52155908,352
-0.183085243,-2.747703431,-2.220511998,352
-1.381423326,-0.390584318,0.839115587,352
-1.499801137,-1.729734561,1.066873443,352
-0.013134629,-0.857426402,-0.79442617,352
-0.616179983,-0.125301986,-0.157727816,352
0.271458204,-0.608966978,0.822440572,352
-1.024088395,-1.351390489,-0.430083465,352
-1.504893109,-0.730707391,2.723180522,352
0.350020481,-1.56999535,-0.074302566,352
-0.135043746,-1.337828945,-0.29346219,352
-0.483254344,-1.052565901,1.203021776,352
-0.805191684,-2.120664225,-1.406287136,352
-0.759497909,-1.008613467,0.757232596,352
-1.788472081,0.271749839,1.777152426,352
-1.571579983,-1.777866203,-0.751462682,352
0.908465544,-1.607851492,-1.240115874,352
0.183928376,-0.942169899,-0.888088451,352
-1.034744816,-0.477454038,0.552925641,352
-0.704911132,-1.199691457,0.883945548,352
-0.191490032,-2.310610874,-0.744870175,352
-2.041743016,-0.95162486,1.261386181,352
-0.654175305,-0.879479959,-0.000943256,352
-0.269368568,-2.293363159,-0.989286301,352
0.034066725,-1.4664429,-0.052798542,352
-0.217483349,-0.751835671,-0.137407173,352
-0.256785696,-0.294171585,-0.164524721,352
-0.359869091,-1.207431687,-0.178850266,352
-0.780710654,-0.997699859,0.140590822,352
-1.094547489,-0.268870036,0.2161891,352
0.035633137,-2.58235789,-2.249260518,352
-0.114201119,-0.633268435,0.608283786,352
-0.216062875,-0.035137206,1.281930211,352
-1.085129901,-1.454111721,-0.43340861,352
-1.142040182,-0.260173993,0.775294285,352
-0.692030235,0.389052313,1.601286091,352
-0.086609393,-0.715619097,-0.184845205,352
0.068689789,-1.408252897,-0.699433802,352
-0.27626542,-0.885982805,0.113894248,352
-0.879813453,-0.821425167,0.006407321,353
0.723053492,-0.080255865,-0.066782233,353
0.460384833,-0.27388537,0.958683562,353
0.625611912,0.959160053,1.157959542,353
-0.100711124,0.694409601,0.61092363,353
-0.771625477,-1.011439283,-0.299256668,353
-0.313576516,-1.514596028,-0.589298363,353
0.300504292,-0.292203239,0.780747719,353
0.832066531,0.441218503,0.529677733,353
-0.502807665,-1.54149163,-0.9409739,353
1.332050003,0.175750812,0.292943525,353
-0.065313668,-1.010512746,-0.094175738,353
-0.928230612,-0.281548131,-1.877576536,353
1.184652723,0.048264488,0.839219999,353
-1.387335253,-1.109954879,-2.255974374,353
0.623805455,-0.828305734,-0.249356076,353
1.161711237,-0.043129143,1.50680475,353
0.308660389,-0.719236247,0.090561263,353
1.098652068,0.057952645,0.427288117,353
0.088256722,-1.045836937,-0.563285158,353
0.138868351,0.026579019,-0.669462907,353
0.020103345,-0.166086326,-0.439526306,353
0.090964405,-0.610841747,-1.669088443,353
-0.835031861,0.284316365,0.50603321,353
2.078624072,1.513093088,1.547906005,353
1.03351415,0.143141803,0.356843857,353
-0.503970882,-1.231506386,-0.818327669,353
0.924738879,-0.494559021,0.792249312,353
1.009123559,-0.16328981,1.296272502,353
0.298476762,-0.174173204,-0.362939309,353
-0.763551759,-0.722509489,-0.740094304,353
0.141938003,-0.498190954,-0.133271087,353
0.762363255,0.505396828,-0.08367883,353
0.26559143,-0.942900594,0.557794168,353
-1.217851616,-1.55958921,-2.11110816,353
-0.596013014,0.086700778,0.455378099,353
-0.216684485,0.319818884,0.454863137,353
1.110593619,0.54916449,1.047065442,353
0.839796973,-0.71549071,-0.222612579,353
0.182978322,-0.711473779,-0.529106503,353
0.109120429,-0.787764531,-0.243646985,353
0.945056637,-0.177448066,0.594232531,353
0.756059959,-0.598553191,-0.369791794,353
-1.04457501,-1.110967073,-2.365123722,353
0.454215541,-0.204002928,0.516676822,353
-0.329309447,-1.045759599,0.041396312,353
1.067972076,-0.256366002,-0.295154134,353
0.446952238,0.297761651,0.530025881,353
-1.421989184,-1.378167203,-0.632449232,353
0.681640096,0.453160499,-0.748311414,353
0.021217428,-2.243715619,-0.833158144,354
-0.239238538,-2.023982728,0.790045125,354
-0.098614911,-0.949550846,0.701519127,354
-0.509994756,-0.841675823,0.286030035,354
1.276575425,-2.090948694,-0.602484504,354
0.66057094,-0.663963446,0.435037426,354
-0.902520146,-1.066775378,0.261379381,354
-0.724948755,0.152696408,1.300796085,354
0.625559625,-0.476004908,0.133004789,354
-0.145261631,-0.89845005,0.23561008,354
1.051212149,-0.28487605,-1.301583338,354
-0.690564233,-1.435897416,-0.53043474,354
-0.181988774,-2.83347336,-1.460114433,354
0.226034513,-0.608462444,1.219202359,354
-0.046937014,-1.573580761,-0.607621423,354
-0.619244773,-1.439780289,0.01867587,354
0.530649175,-2.85386512,-0.4656434,354
1.293809628,-2.366747988,-1.573315671,354
0.338035983,-2.213081512,-0.85315946,354
-0.665296675,-0.508345078,0.931507971,354
-1.204250034,-2.24463729,-0.423882905,354
-0.540003998,-0.590403241,-0.025074299,354
-0.48283346,-0.296279663,0.903723604,354
0.065455273,-0.220657538,0.281962476,354
0.249071229,-1.375587521,-0.091928599,354
-0.675151956,-1.385286986,-0.290494689,354
-0.197015925,-1.155174493,-0.765709832,354
0.462079253,-2.356970329,-1.219736036,354
0.214348484,-1.688295459,-0.706040328,354
2.047443988,-3.263502755,-2.425607759,354
-0.744999539,-1.684633304,0.781614723,354
1.322871106,-0.684442825,-0.964092065,354
-0.202165226,-1.927699838,-0.394458836,354
-0.14951309,0.076682436,1.233496171,354
-0.367636957,-0.993055911,0.325629262,354
1.134240691,-1.101359115,-0.199400683,354
0.190548581,-2.567556967,-0.1110539,354
0.007368352,-2.083850326,-0.164874176,354
-0.115659461,-1.726873466,-0.702045746,354
-0.63437825,-1.193071926,0.392039884,354
-1.162649132,-0.869428183,0.244472757,354
-0.593443441,-0.767781271,0.42149791,354
0.337198041,-1.402869218,-0.705995,354
-0.487185056,-0.979649556,1.52057495,354
-1.076238963,-0.818779748,0.935161712,354
-0.624144924,-0.803341659,1.561772019,354
-0.010819002,-0.426186947,0.003998003,354
0.520227206,-1.263629758,-1.079382461,354
1.028680696,-1.233057322,-0.166399602,354
0.755522287,-3.32998955,-1.98978206,354
2.010079407,0.697950822,0.606995121,355
-0.675282612,-0.595566169,-1.746109429,355
2.208964728,1.078482699,0.800616039,355
3.106661921,-0.062544811,1.435987073,355
-2.031249141,-0.323487062,-2.668369483,355
1.847398654,0.559921329,0.205910885,355
1.71258828,0.059558535,-0.383090379,355
4.232682753,1.95032351,2.27126674,355
3.533865683,1.000201838,0.798934543,355
2.326016145,-0.095480759,-0.082288159,355
-0.85288809,-1.41577812,-0.983228221,355
-0.594011436,-0.390181026,-1.216540031,355
2.006768693,1.140687237,-0.167921634,355
0.037220204,0.141217651,-1.203645245,355
1.961838729,0.588941734,0.334898822,355
1.343412274,1.392648524,-0.362076791,355
1.841129164,0.255080788,0.314482277,355
1.43224535,1.118016204,-0.071307492,355
2.837973836,0.731344421,1.300450003,355
0.38282659,0.011989734,-0.547106711,355
2.55598814,1.028899222,0.973165927,355
0.1416017,-0.746027982,-0.651076625,355
1.498707972,-0.016990037,-0.574374829,355
2.8954926,0.623155037,0.715150194,355
-1.301044197,-0.393893766,-1.239124084,355
1.541299385,0.542390775,0.551739344,355
4.304959765,1.53560899,1.945285152,355
-0.278656111,0.161546271,-1.717432428,355
0.509116403,0.916003306,-0.904886613,355
1.866616428,0.056960093,0.197566663,355
3.421771215,0.044118348,0.807823242,355
0.425896942,-0.188797713,-0.630793947,355
-1.162371707,-0.48681391,-1.749520309,355
0.972707001,0.419478861,-0.282588315,355
2.07549393,1.208007244,1.011560338,355
2.492371528,0.441932685,0.932332261,355
2.318013066,1.006222327,0.396305762,355
4.049800202,0.775721034,1.650699272,355
3.242843338,1.085809958,1.155472635,355
1.911131822,-0.31046756,-0.323888464,355
-0.46592003,-0.745738825,-1.071650419,355
2.568063222,0.657818973,0.775037396,355
1.915920898,0.788545791,0.494638586,355
3.188459311,1.112410685,1.21219902,355
-1.960980436,0.770911822,-1.51841695,355
2.621536087,1.017319638,0.68576663,355
2.266869374,1.004972163,0.708733462,355
-1.554605409,-0.832065165,-2.318415656,355
0.477045025,0.085813463,0.100489626,355
4.218334142,0.217182515,1.689172754,355
-0.875629295,-3.168757095,-2.461520886,356
-0.637867579,-2.750208598,-0.128656412,356
-0.650547469,-2.061414269,-0.18656192,356
-0.725251184,-2.091067883,0.7527591,356
1.627745743,-0.582576418,2.032916528,356
0.810166218,-1.028283899,1.428234462,356
-0.30922383,-1.966296573,0.128839817,356
-0.366867952,-2.785912912,0.214890559,356
-1.340703496,-3.380474266,-1.382263593,356
-0.058402861,-2.471545671,1.051930992,356
-0.893146942,-1.681129762,-0.508341991,356
0.588123389,-1.775698053,1.60605049,356
1.357237926,-1.801675129,2.087604148,356
0.276081745,-2.133661859,1.342272917,356
-0.803917549,-1.817944709,-0.780854758,356
-0.742310366,-2.743956697,-1.282026583,356
-0.48468328,-1.957478082,-0.543633563,356
-1.585699838,-2.919421254,-0.417833105,356
1.147265747,-1.088035959,0.365464376,356
-0.876893848,-1.599252238,1.064874658,356
2.272709057,-0.085806446,1.854484065,356
0.167717944,-1.211533914,-0.036290108,356
0.322681384,-1.711809618,0.875120894,356
0.147210965,-2.680835941,-0.175911392,356
-0.750347693,-1.512225086,0.314454502,356
-0.564516005,-2.310661998,-1.032215598,356
-0.552521298,-2.695880873,0.074705589,356
0.007890907,-0.577151654,1.275984393,356
-0.814031661,-3.230765956,-1.61746376,356
-0.594086578,-1.732034623,-0.027033036,356
-0.233637873,-2.420215894,0.323333119,356
-0.148665747,-2.476542965,0.297978253,356
-0.6203201,-2.703966834,0.038136908,356
-1.810038565,-3.925368236,-1.694168822,356
0.783236043,-1.315667392,1.848738913,356
0.525436196,-1.920723432,0.416962113,356
-0.407266208,-1.478734557,0.214514415,356
-0.310451985,-2.223967079,-0.200356034,356
0.663973798,-1.061283439,-0.226384756,356
-0.728708902,-2.629470134,-0.406593657,356
-0.317035485,-1.602682954,0.75717121,356
-0.092698223,-0.444998011,-0.033934322,356
1.288897108,-1.970524257,1.958705258,356
-1.275665428,-2.388423106,-1.033418133,356
0.393825865,-1.326780381,0.044637662,356
-1.685101957,-3.754550189,-1.125692471,356
1.321585056,-2.161684888,0.989228128,356
-0.32876154,-2.272557639,0.970834351,356
2.197364259,-1.28308673,2.174665488,356
0.266073543,-2.039945347,0.65740904,356
-1.153394544,1.08880014,0.738524308,357
-0.015098678,0.441010662,-0.503324248,357
0.056754263,0.204118096,0.014484288,357
0.606653588,-0.162040861,0.724504397,357
-0.643806221,0.422080925,0.698299682,357
-0.607480303,-0.247169037,-1.093556244,357
-0.342282656,0.360443314,-0.161428476,357
0.743971899,-1.185840953,-2.351908065,357
-0.187659575,0.281618991,-0.210488822,357
-1.325098055,-0.613622353,0.404846964,357
0.338789616,0.251776554,-0.534902117,357
-0.978503517,-0.565850018,0.428314719,357
0.610832899,0.541175375,-1.057451294,357
-0.974317761,0.164496453,0.420975826,357
-0.566297102,0.268964139,1.587099478,357
0.113165287,-1.657825722,-0.506434713,357
-0.716083976,1.238984819,1.638585886,357
1.324400701,0.311563638,-1.060430344,357
-0.150137284,-0.209768886,0.128291031,357
-0.375213477,0.497092967,0.820911138,357
0.066814533,-0.487677486,0.928764775,357
-0.458289476,-1.60387249,-1.077926486,357
-0.497388223,-0.599697877,0.017306358,357
-0.9135126,0.65695621,1.229008426,357
0.449391628,-0.284621598,-0.523498178,357
0.49667084,-0.384867475,0.02994138,357
-0.841140415,0.355266057,-0.0800247,357
-0.454129022,0.402973007,0.690220783,357
0.183498429,0.913710529,0.545378286,357
0.393008538,-0.488807439,0.239368524,357
0.016948073,-0.368161065,-0.179521096,357
0.932169716,-0.608790235,-0.6203039,357
1.223197845,0.270005167,0.317129418,357
-0.961796586,0.292774374,0.2227875,357
0.283250661,-0.394913572,-0.665110764,357
-0.094330217,0.270598274,0.547924616,357
-0.196746046,0.494874024,0.543046513,357
-1.477431657,-0.005070651,0.277082874,357
0.017484014,-0.116209702,-0.586275841,357
-0.633542616,-0.674320627,0.78131489,357
0.313982518,-0.079486743,-0.2615019,357
0.283401389,1.032259559,0.929249044,357
1.048376461,-1.055238113,-2.13761623,357
0.119483619,-0.583901992,-0.191384647,357
0.612624214,0.0297021,-0.700433955,357
0.884412621,-0.748781607,-0.911533361,357
-0.024675173,-0.121028268,0.637683272,357
-0.092775825,0.49614302,0.91303665,357
-0.402753118,0.990959079,0.920822228,357
-0.350182729,-0.297460957,-0.611903066,357
0.376664608,0.863899004,0.37442351,358
0.090314547,-0.071135556,0.202387282,358
-0.306146852,0.480331623,0.796340161,358
-0.410222115,-0.153579707,0.668030422,358
0.282819854,-1.077610295,-1.29083432,358
0.049272652,0.050264013,0.180924002,358
0.156773595,-1.598315223,-2.658516906,358
0.311056238,2.334275738,1.501097492,358
0.081383794,-0.95314247,-1.681142223,358
-0.800560784,-0.483490745,0.332033249,358
-0.484174211,0.650742555,0.515505871,358
0.067608767,0.271423855,-1.441304339,358
-0.601787116,0.476403437,0.580093796,358
0.836878819,-0.31772989,-0.26568603,358
-0.255658451,1.206448966,0.877838961,358
-0.109694,0.585936703,-0.206283441,358
-0.250205422,0.162767614,-0.071452833,358
0.774101674,-0.37563642,0.90761122,358
0.108731399,0.67222687,0.728424884,358
-0.046095633,-0.484699826,-0.909690669,358
0.561295194,0.466240365,-0.113961287,358
-0.498402678,-0.323380179,0.43466853,358
-0.614305084,0.293664511,-0.575293405,358
-0.901914268,-1.060606989,-2.006406897,358
-0.265997272,0.267623333,-0.977236546,358
-0.086539275,0.473484327,0.642478453,358
-0.986526773,0.479064802,0.613403008,358
0.0100675,0.339707247,0.857425832,358
0.301853955,1.397601549,2.248551157,358
-0.465984848,1.599492922,0.334373208,358
0.310359634,0.610927548,-0.914779142,358
-0.439233149,0.590234718,0.087838359,358
0.268033678,0.614088014,0.032085498,358
-0.165875896,0.520197771,0.705198571,358
-0.200213611,1.455261213,0.01724654,358
-0.28935551,0.454675257,-1.121827214,358
-1.462674454,-1.038474834,-0.515486748,358
-0.430222634,1.748773221,1.154350173,358
-0.270840313,0.632874383,-0.413599796,358
0.376681714,0.140956683,0.385900836,358
-1.217309685,-0.739080052,-0.728721437,358
-0.930663855,-0.015292567,0.341493459,358
-1.314405327,0.117593917,-1.126067975,358
-0.220040556,0.366624815,-0.120006997,358
0.521512361,0.964761558,1.277712868,358
-0.064123004,0.190887411,0.367937892,358
-0.55136384,0.019996536,-0.048760475,358
0.206739214,0.329671175,-0.25117233,358
0.016897467,0.678350865,0.414893988,358
-0.361543979,-0.390835622,-0.0908948,358
-1.520719949,-0.079899057,-0.277589631,359
-0.759550815,-0.236153871,0.235764169,359
-0.93151304,-0.464441384,0.6133383,359
-0.080664086,0.928953091,0.623125822,359
-0.409780078,0.120497205,1.431323052,359
0.015157973,-0.20240705,0.267971185,359
-0.487678101,-0.360904111,0.271518697,359
-1.724632989,-2.514795023,-2.344873027,359
-0.891025663,0.064484882,0.015024958,359
-0.788397652,-1.279848695,-1.460383503,359
-1.35853657,0.275328508,0.554676446,359
-0.385496935,0.090022562,0.253332877,359
-0.154116735,-0.07336695,-0.066298621,359
-0.072850925,0.010552808,1.175593641,359
0.509499114,1.419438206,0.712377549,359
-0.346720169,-0.040294124,1.247447092,359
-0.9273723,0.623385406,0.304975654,359
-1.113759862,0.657525274,0.833558632,359
-0.672892533,0.551758715,-0.004300018,359
-1.188352781,0.129586701,-0.028937046,359
-1.116610229,0.181340215,0.455074912,359
-0.554616881,1.016035395,2.2481024,359
-0.126045327,-0.347738766,-0.615725918,359
-0.57415413,0.380335854,0.667730416,359
-0.660132893,0.710305618,-0.092471399,359
-1.184982906,-1.171555724,-0.663286185,359
-0.223902407,-0.70608905,-0.29911663,359
-1.372248172,-1.238475798,-1.215527326,359
-0.749634762,-0.395688234,0.086826028,359
-1.779800346,0.715792084,1.885627889,359
-0.675794279,0.381896445,2.246712632,359
-0.232366486,1.103286871,2.297056307,359
-0.2459961,-1.811532834,-2.538533054,359
-1.036793825,0.111183038,0.389292218,359
-1.469271447,-1.201072606,0.222483028,359
-1.86399374,-0.188539353,-1.357695572,359
-0.972400966,0.34455162,0.33051221,359
-0.267963275,0.300488035,-0.437982394,359
-0.759871484,0.314715019,0.708834558,359
-0.708500064,-0.616697131,-1.409298707,359
-1.061342627,-0.706574023,0.130104748,359
-0.775821879,-0.233254375,-1.365973639,359
-0.166569603,0.254469149,-0.342866701,359
-1.134709717,0.433274597,0.591033369,359
-0.457855943,0.36541444,0.214359463,359
-0.24449711,-0.612294449,-0.502305852,359
-0.749574324,-0.960349084,-1.295204753,359
-0.217689912,-0.101947051,-0.09223659,359
-0.979144466,-0.445609072,-0.745633154,359
-1.181990192,1.750725364,2.134871431,359
0.873736446,2.149254953,1.282983904,360
-0.477557452,0.136018796,0.381249344,360
1.216251327,0.861420176,0.728474966,360
0.906015079,0.48377715,0.544947535,360
0.061505794,-0.125630836,-0.916580842,360
1.364473197,1.962879548,1.311699659,360
0.381452903,0.534943175,0.472446137,360
-1.544896684,-0.651861464,-2.390220543,360
1.169018984,1.144077662,-0.447348192,360
0.12368671,1.132210769,0.592353763,360
0.590099678,0.487832573,0.65159376,360
0.231198953,1.004615387,-0.199499372,360
0.448977932,-0.447553266,-0.739534415,360
0.140152973,-0.318171641,-1.198394761,360
1.039259612,1.03155514,1.015774471,360
0.603723952,1.281158337,0.732240821,360
0.909735097,1.290709485,1.245148739,360
0.041612522,0.328284353,-0.605656525,360
0.668389018,0.13307697,0.290413964,360
1.108238693,1.278458011,-0.562187971,360
0.106371216,0.381045253,-0.721461841,360
0.252275842,1.536830197,1.002090277,360
-0.617008769,-0.442179788,-1.482413116,360
0.107023309,1.687718021,1.161202276,360
0.080201367,0.44617903,-0.42312837,360
-0.467388409,0.638861285,0.097452017,360
1.293513173,1.338394976,0.627790459,360
-0.622702339,-0.650043906,-0.428613941,360
1.759333681,2.151798527,2.776030742,360
0.163898301,-0.110421982,-0.810852844,360
0.350174363,0.078020808,-0.148190602,360
